Id_exclusiva;Id;EDT;Nível_da_estrutura_de_tópicos;Nome;Dashboard;Porcentagem_Prev_LB;Porcentagem_Prev_Real
13209;618;1.3.11.1.3.4;6;Montagem dos Trilhos Retos Inferiores;;99,98;99,98
13210;619;1.3.11.1.3.4.1;7;Montagem LD e LE- Do trilho de dilatação coluna L25 até U2  (02 Trilhos LD e 02 Trilhos LE);;99,95;99,95
13211;620;1.3.11.1.3.4.1.1;8;Pré Montar e Alinhar Trilho no Centro da Viga Deixando Folga de 3 mm nas Dilatações;;100;100
13212;621;1.3.11.1.3.4.1.2;8;Montar Todos os Parafusos e fazer Torquear (duas vezes para cada trilho);;100;100
13213;622;1.3.11.1.3.4.1.3;8;Alinhamento e nivelamento resfriamento;;100;100
13214;623;1.3.11.1.3.4.2;7;Montagem LD e LE - Do trilho de dilatação coluna L25 até L1 ( 12 Trilhos LD e 12 Trilhos LE);;99,99;99,99
13215;624;1.3.11.1.3.4.2.1;8;Pré Montar e Alinhar Trilho no Centro da Viga Deixando Folga de 3 mm nas Dilatações;;100;100
13216;625;1.3.11.1.3.4.2.2;8;Montar Todos os Parafusos e fazer Torquear (duas vezes para cada trilho);;100;100
13217;626;1.3.11.1.3.4.2.3;8;Alinhamento e nivelamento queima;;100;100
13218;627;1.3.11.1.3.4.3;7;Montagem LD e LE  - Do trilho de dilatação coluna L1 até A3 (01 Trilho LD e 01 Trilho LE);;99,91;99,91
13219;628;1.3.11.1.3.4.3.1;8;Pré Montar e Alinhar Trilho no Centro da Viga Deixando Folga de 3 mm nas Dilatações;;100;100
13220;629;1.3.11.1.3.4.3.2;8;Montar Todos os Parafusos e fazer Torquear (duas vezes para cada trilho);;100;100
13221;630;1.3.11.1.3.4.3.3;8;Alinhamento e nivelamento secagem;;100;100
13222;631;1.3.11.1.3.5;6;Correção de Alinhamento e Nivelamento dos Trilhos;;100,01;98,32
13223;632;1.3.11.1.3.5.1;7;Região do Resfriamento  - LD e LE - Da coluna L25 até U2  (02 Trilhos LD e 02 Trilhos LE);;100;100
13224;633;1.3.11.1.3.5.1.1;8;Correção mecanica  do alinhamento e nivelamento;;100;100
13225;634;1.3.11.1.3.5.1.2;8;Verificação final da topografia;;100;100
13226;635;1.3.11.1.3.5.2;7;Região da Queima - LD e LE - Da coluna L25 até L1 ( 12 Trilhos LD e 12 Trilhos LE);;100,01;100,01
13227;636;1.3.11.1.3.5.2.1;8;Correção mecanica  do alinhamento e nivelamento;;100;100
13228;637;1.3.11.1.3.5.2.2;8;Verificação final da topografia;;100;100
13229;638;1.3.11.1.3.5.3;7;Região da Secagem - LD e LE  - Da coluna L1 até A3 (01 Trilho LD e 01 Trilho LE);;100,22;50,11
13230;639;1.3.11.1.3.5.3.1;8;Correção mecanica  do alinhamento e nivelamento;;100;100
13231;640;1.3.11.1.3.5.3.2;8;Verificação final da topografia;;100;0
13232;641;1.3.11.1.4;5;Substituição das Selagens Basculante;;100;100
14406;642;1.3.11.1.4.1;6;Primeira Bateria;;100,01;100,01
13233;643;1.3.11.1.4.1.1;7;Montar andaime;;100;100
13234;644;1.3.11.1.4.1.2;7;Retirar selagem basculante;;100;100
13235;645;1.3.11.1.4.1.3;7;Sucatear todas as selagem basculante;;100;100
13236;646;1.3.11.1.4.1.4;7;Inspecionar e recuperar/ substituir tubo de de apoio, parafusos de fixação, trincas ;;100;100
13237;647;1.3.11.1.4.1.5;7;Recuperar vigas longitudinais quanto a desgaste;;100;100
13238;648;1.3.11.1.4.1.6;7;Montar selagem basculante E FAZER AJUSTES CONFORME DX;;100;100
14407;649;1.3.11.1.4.2;6;Segunda Bateria;;99,99;99,99
14408;650;1.3.11.1.4.2.1;7;Montar andaime;;100;100
14409;651;1.3.11.1.4.2.2;7;Montar tubo de fixação da selagem basculante;;100;100
14410;652;1.3.11.1.4.2.3;7;Montagem da selagem basculante;;100;100
14412;653;1.3.11.1.4.2.4;7;Recuperar vigas longitudinais quanto a desgaste;;100;100
13239;654;1.3.11.1.5;5;Manutenção das Caixas de Vento;;100,01;100,01
13240;655;1.3.11.1.5.1;6;Caixa de Vento 1;;99,99;99,99
13241;656;1.3.11.1.5.1.1;7;Isolar a Área;;100;100
13244;657;1.3.11.1.5.1.2;7;Montar Andaime;;100;100
13242;658;1.3.11.1.5.1.3;7;Abrir Janela;;100;100
13243;659;1.3.11.1.5.1.4;7;Instalar Iluminação;;100;100
13245;660;1.3.11.1.5.1.5;7;Recuperar Chapas Avariadas;;100;100
13246;661;1.3.11.1.5.1.6;7;Desmontar Andaime;;100;100
13247;662;1.3.11.1.5.1.7;7;Fechar janela;;100;100
13248;663;1.3.11.1.5.2;6;Caixa de Vento 2;;100,02;100,02
13249;664;1.3.11.1.5.2.1;7;Isolar a Área;;100;100
13252;665;1.3.11.1.5.2.2;7;Montar Andaime;;100;100
13250;666;1.3.11.1.5.2.3;7;Abrir Janela;;100;100
13251;667;1.3.11.1.5.2.4;7;Instalar Iluminação;;100;100
13253;668;1.3.11.1.5.2.5;7;Recuperar Chapas Avariadas;;100;100
13254;669;1.3.11.1.5.2.6;7;Desmontar Andaime;;100;100
13255;670;1.3.11.1.5.2.7;7;Fechar janela;;100;100
13256;671;1.3.11.2;4;Manutenção do Meio do Forno;N;100;0
13257;672;1.3.11.3;4;Substituição Viga do Quadro Móvel da Roda Abaixamento;S;100;100
13258;673;1.3.11.3.1;5;Lado direito;;99,98;99,98
13259;674;1.3.11.3.1.1;6;Montar dispositivo/ talha para remoção da viga ;;100;100
13260;675;1.3.11.3.1.2;6;Retirar viga;;100;100
13261;676;1.3.11.3.1.3;6;Montar viga;;100;100
13262;677;1.3.11.3.1.4;6;Soldar viga;;100;100
13263;678;1.3.11.3.2;5;Lado esquerdo;;100;100
13264;679;1.3.11.3.2.1;6;Montar dispositivo/ talha para remoção da viga ;;100;100
13265;680;1.3.11.3.2.2;6;Retirar viga;;100;100
13266;681;1.3.11.3.2.3;6;Montar viga;;100;100
13267;682;1.3.11.3.2.4;6;Soldar viga;;100;100
13268;683;1.3.11.4;4;Substituição Viga da Roda Abaixamento;N;100;100
13269;684;1.3.11.5;4;Manutenção Região do Levantamento AH1;S;99,98;89,36
13270;685;1.3.11.5.1;5;Desmontagem da proteção do tambor da  Carambola;;135,48;135,48
13271;686;1.3.11.5.1.1;6;Preparação para verificação topográfica da linha de centro do eixo;;100,03;100,03
13272;687;1.3.11.5.1.1.1;7;Montagem de andaime p/ retirada da tampa central lado acoplado e do mancal lado livre;;100;100
13273;688;1.3.11.5.1.1.2;7;Retirar tampa do mancal LNA e chapa de trava do rolamento;;100;100
13274;689;1.3.11.5.1.1.3;7;Retirar tampa central da proteção da engrenagem e chapa de trava ;;100;100
13275;690;1.3.11.5.1.1.4;7;Levantamento topográfico do alinhamento e nivelamento do eixo da roda elevadora;;100;100
13276;691;1.3.11.5.1.1.5;7;Reposicionar tampa do mancal LNA e chapa de trava do rolamento;;100;100
13277;692;1.3.11.5.1.1.6;7;Reposicionar tampa central da proteção da engrenagem e chapa de trava ;;100;100
13278;693;1.3.11.5.1.2;6;Preparação para desmontagem da Carambola;;99,98;99,98
13279;694;1.3.11.5.1.2.1;7;Manutenir freio do acionamento da grelha para garantir eficacia na substituição da proteção do tambor da grelga e do segmento dentado ;;100;100
13280;695;1.3.11.5.1.2.2;7;Instalação de manta anti chama sobre o gradilho da roda de levantamento p/ trabalho a quente;;100;100
13281;696;1.3.11.5.1.2.3;7;Montar Dispositivo na Talha eletrica (carro de grelha) para Remover Carambola;;100;100
13282;697;1.3.11.5.1.2.4;7;Montagem de andaime;;100;100
13283;698;1.3.11.5.1.2.5;7;Desmontagem do painel frontal do acionamento da roda de levantamento;;100;100
13284;699;1.3.11.5.1.2.6;7;Solicitar operação para Posicionar roda elevadora para desmontagem da 1° proteção do tambor (carambola);;100;100
13285;700;1.3.11.5.1.2.7;7;Colocar bloqueio eletrico na chave A3;;100;100
13286;701;1.3.11.5.1.2.8;7;Montar suporte e dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;100;100
13287;702;1.3.11.5.1.2.9;7;Montar andaime na parte inferior da Proteção do tambor (carambola) para soldar olhais;;100;100
13288;703;1.3.11.5.1.2.10;7;Soldar Olhais nas 1° 2°, 3° e 4° Partes da Carambola ( Fazer ensaio de LP );;100;100
13289;704;1.3.11.5.1.2.11;7;Executar travamento mecanico (solda) na 2° e 3° carambola ;;100;100
13290;705;1.3.11.5.1.2.12;7;Montar linha de vida e trava queda p/ corte de parafusos e solda de olhais;;100;100
13291;706;1.3.11.5.1.3;6;Preparação da monovia p/ substituição do segmento dentado;;100;100
13292;707;1.3.11.5.1.3.1;7;Montagem de andaime p/ instalação das monovias ;;100;100
13293;708;1.3.11.5.1.3.2;7;Instalação das monovias, trolleys e talhas corrente;;100;100
13294;709;1.3.11.5.1.3.3;7;Desmontagem do andaime;;100;100
13295;710;1.3.11.5.1.4;6;Desmontagem  da 1° carambola;;100,13;100,13
13296;711;1.3.11.5.1.4.1;7;Posicionar talha eletrica (carro de grelha ) com dispositivo de remoção da carambola;;100;100
13297;712;1.3.11.5.1.4.2;7;Remover 1° Parte da Carambola e reposicionar parafusos de fixação e Transportar para Local Definido pela Fiscalização;;100;100
13298;713;1.3.11.5.1.4.3;7;Retirar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;100
13299;714;1.3.11.5.1.4.4;7;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo carambola;;100;100
13300;715;1.3.11.5.1.4.5;7;Bloquear chave A3;;100;100
13301;716;1.3.11.5.1.5;6;Desmontagem da 2° Carambola;;99,69;99,69
13302;717;1.3.11.5.1.5.1;7;Bloquear dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;100;100
13303;718;1.3.11.5.1.5.2;7;Posicionar talha eletrica (carro de grelha ) com dispositivo de remoção da carambola;;100;100
13304;719;1.3.11.5.1.5.3;7;Executar solda na 3° carambola ;;100;100
13305;720;1.3.11.5.1.5.4;7;Remover 2° Parte da Carambola e reposicionar parafusos de fixação e Transportar para Local Definido pela Fiscalização;;100;100
13306;721;1.3.11.5.1.5.5;7;Retirar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;100
13307;722;1.3.11.5.1.5.6;7;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo carambola;;100;100
13308;723;1.3.11.5.1.5.7;7;Bloquear chave A3;;100;100
13309;724;1.3.11.5.1.6;6;Desmontagem da 3° Carambola;;100;100
13310;725;1.3.11.5.1.6.1;7;Bloquear dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;100;100
13311;726;1.3.11.5.1.6.2;7;Posicionar talha eletrica (carro de grelha ) com dispositivo de remoção da carambola;;100;100
13312;727;1.3.11.5.1.6.3;7;Executar travamento mecanico na 4° carambola ;;100;100
13313;728;1.3.11.5.1.6.4;7;Remover 3° Parte da Carambola e Transportar para Local Definido pela Fiscalização;;100;100
13314;729;1.3.11.5.1.6.5;7;Retirar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;100
13315;730;1.3.11.5.1.6.6;7;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo carambola;;100;100
13316;731;1.3.11.5.1.6.7;7;Bloquear chave A3;;100;100
13317;732;1.3.11.5.1.7;6;Desmontagem da 4° Carambola;;99,69;99,69
13318;733;1.3.11.5.1.7.1;7;Bloquear dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;100;100
13319;734;1.3.11.5.1.7.2;7;Posicionar talha eletrica (carro de grelha ) com dispositivo de remoção da carambola;;100;100
13320;735;1.3.11.5.1.7.3;7;Executar travamento mecanico na 3° e 4° carambola ;;100;100
13321;736;1.3.11.5.1.7.4;7;Remover 4° Parte da Carambola e Transportar para Local Definido pela Fiscalização;;100;100
13322;737;1.3.11.5.1.7.5;7;Retirar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;100
13323;738;1.3.11.5.1.7.6;7;Solicitar operador para desbloqueio chave A3, girar e nivelar a roda elevadora para substituição do segmento de 3 dentes;;100;100
13324;739;1.3.11.5.1.7.7;7;Bloquear chave A3;;100;100
13525;740;1.3.11.5.1.8;6; Desmontagem da comporta e dos Trilhos Retos Forjados Superior e Inferior LD/LE;;100;100
13327;741;1.3.11.5.1.8.1;7;Montar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;100
13328;742;1.3.11.5.1.8.2;7;Montagem de andaime para substituição do segmento;;100;100
13526;743;1.3.11.5.1.8.3;7;Adequação de andaime;;100;100
13527;744;1.3.11.5.1.8.4;7;Preparação soldar olhais;;100;100
13528;745;1.3.11.5.1.8.5;7;Posicionar talha eletrica com o dispositivo para remocao da comporta e  vigas e trilhos parte superior  ;;100;100
13529;746;1.3.11.5.1.8.6;7;Desmontagem da estrutura e do trilho reto forjado e da comporta (parte superior);;100;100
13530;747;1.3.11.5.1.8.7;7;Desmontagem da estrutura e trilho reto forjado parte central ate no trilho ferroviario superior;;100;100
13523;748;1.3.11.5.2;5;Substituição dos Trilhos Curvos;;51,26;51,26
13524;749;1.3.11.5.2.1;6;Desmontagem;;100;100
13531;750;1.3.11.5.2.1.1;7; Desmontagem da estrutura e dos Trilhos Curvos externos parte central até o trilho ferroviário LD/LE;;99,98;99,98
13532;751;1.3.11.5.2.1.1.1;8;Desmontagem da estrutura e dos trilhos curvos forjados central até o trilho ferroviário;;100;100
13533;752;1.3.11.5.2.1.1.2;8;Esmerilhamento dos suportes;;100;100
13534;753;1.3.11.5.2.1.1.3;8;Verificação com liquido penetrante de trincas dos suportes;;100;100
13535;754;1.3.11.5.2.1.2;7; Desmontagem da estrutura e dos Trilhos Curvos internos LD/LE;;100;100
13536;755;1.3.11.5.2.1.2.1;8;Desmontagem da estrutura e dos trilhos curvos forjados central e inferior;;100;100
13537;756;1.3.11.5.2.1.2.2;8;Esmerilhamento dos suportes;;100;100
13538;757;1.3.11.5.2.1.2.3;8;Verificação com liquido penetrante de trincas dos suportes;;100;100
13539;758;1.3.11.5.2.2;6; Montagem trilho interno;;99,99;99,99
13540;759;1.3.11.5.2.2.1;7; Montagem LD;;99,98;99,98
13541;760;1.3.11.5.2.2.1.1;8;Transportar e posicionar de  trilho ate local de montagem;;100;100
13542;761;1.3.11.5.2.2.1.2;8;Pré-montagem conjunto do trilho curvo forjado parte central e inferior ;;100;100
13543;762;1.3.11.5.2.2.1.3;8;Montagem da viga superior sob comporta e Ajuste do diametro primitivo;;100;100
13544;763;1.3.11.5.2.2.2;7; Montagem  LE;;99,99;99,99
13545;764;1.3.11.5.2.2.2.1;8;Transportar e posicionar de  trilho ate local de montagem;;100;100
13546;765;1.3.11.5.2.2.2.2;8;Montagem conjunto do trilho reto forjado parte central e inferior ;;100;100
13547;766;1.3.11.5.2.2.2.3;8;Montagem da viga superior sob comporta e Ajuste do diametro primitivo;;100;100
13548;767;1.3.11.5.2.3;6; Montagem trilho externo;;99,99;99,99
13549;768;1.3.11.5.2.3.1;7; Montagem LD / LE;;99,99;99,99
13550;769;1.3.11.5.2.3.1.1;8;Pré-montagem conjunto do trilho curvo forjado parte central e inferior LD ;;100;100
13551;770;1.3.11.5.2.3.1.2;8;Pré-montagem conjunto do trilho curvo forjado parte central e inferior LE;;100;100
13552;771;1.3.11.5.2.3.2;7; Montagem da comporta e complemento do trilho reto forjado LE / LD;;100;100
13553;772;1.3.11.5.2.3.2.1;8;Transportar e posicionar o conjunto do trilho reto de complemento da comporta LD / LE ;;100;100
13554;773;1.3.11.5.2.3.2.2;8;Montagem conjunto do trilho reto forjado de complemneto da comporta LD / LE;;100;100
13325;774;1.3.11.5.3;5; Substituição dos Segmentos Dentados da Roda de Levantamento;;143,9;115,92
13326;775;1.3.11.5.3.1;6; Substituição do Segmento de 3 Dentes (LD e LE);;99,99;99,99
13329;776;1.3.11.5.3.1.1;7;Topografia = Verificar index do segmento antigo;;100;100
13330;777;1.3.11.5.3.1.2;7;Montar Dispositivo para Remoção do Segmento Dentado ;;100;100
13331;778;1.3.11.5.3.1.3;7;Verificar o GAP 0,3 mm Antes da Desmontagem do Segmento Existente;;100;100
13332;779;1.3.11.5.3.1.4;7;Cortar e Retirar Parafusos Guias e de Fixação;;100;100
13333;780;1.3.11.5.3.1.5;7;Montar Dispositivo e sacar as 04 Buchas Elásticas;;100;100
13334;781;1.3.11.5.3.1.6;7;Retirar Segmentos e Transportar para o Local de Descarte;;100;100
13335;782;1.3.11.5.3.1.7;7;Executar limpeza mecanica  na roda para montagem do novo segmento;;100;100
13336;783;1.3.11.5.3.1.8;7;Preparação para içamento do segmento;;100;100
13337;784;1.3.11.5.3.1.9;7;Fazer içamento do segmento e fazer pré-montagem no tambor da roda elevadora ;;100;100
13338;785;1.3.11.5.3.1.10;7;Montar Parafusos de Fixação e Torquear (Verificar Folga de 0,3 mm entre o Segmento Novo e Antigo);;100;100
13339;786;1.3.11.5.3.1.11;7;Verificar Folga entre o Assentamento do Segmento e Tambor da Roda Fixa (0,0 a 0,2 mm);;100;100
13340;787;1.3.11.5.3.1.12;7;Verificar INDEX com a Topografia do segmento novo;;100;100
13341;788;1.3.11.5.3.1.13;7;Abertura dos furos (LD e LE);;99,96;99,96
13342;789;1.3.11.5.3.1.13.1;8;Montar dispositivo e Reabrir 1° furo  ;;100;100
13343;790;1.3.11.5.3.1.13.2;8;Montar dispositivo e Reabrir 2° furo  ;;100;100
13344;791;1.3.11.5.3.1.13.3;8;Montar dispositivo e Reabrir 3° furo  ;;100;100
13345;792;1.3.11.5.3.1.13.4;8;Montar dispositivo e Reabrir 4° furo  ;;100;100
13346;793;1.3.11.5.3.1.13.5;8;Limpeza das limalhas e do segmento dentado;;100;100
13347;794;1.3.11.5.3.1.14;7;Montagem das buchas elasticas e torque dos parafusos;;100;100
13348;795;1.3.11.5.3.1.14.1;8;Montagem da 1° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13349;796;1.3.11.5.3.1.14.2;8;Montagem da 2° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13350;797;1.3.11.5.3.1.14.3;8;Montagem da 3° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13351;798;1.3.11.5.3.1.14.4;8;Montagem da 4° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13352;799;1.3.11.5.3.1.14.5;8;Desbloqueiar e retirar Dispositivo de bloqueio mecanico para Travamento da Roda;;100;100
13353;800;1.3.11.5.3.1.14.6;8;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo segmento;;100;100
13354;801;1.3.11.5.3.1.14.7;8;Bloqueio chave A3;;100;100
13355;802;1.3.11.5.3.2;6; Substituição do 1º Segmento de 2 Dentes (LD e LE);;99,88;99,88
13356;803;1.3.11.5.3.2.1;7;Montar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;100
13357;804;1.3.11.5.3.2.2;7;Posicionar Talha Elétrica e Montar Dispositivo para Remoção do Segmento Dentado ;;100;100
13358;805;1.3.11.5.3.2.3;7;Verificar o GAP 0,3 mm Antes da Desmontagem do Segmento Existente;;100;100
13359;806;1.3.11.5.3.2.4;7;Cortar e Retirar Parafusos Guias e de Fixação;;100;100
13360;807;1.3.11.5.3.2.5;7;Montar Dispositivo e sacar as 03 Buchas Elásticas;;100;100
13361;808;1.3.11.5.3.2.6;7;Retirar Segmentos e Transportar para o Local de Descarte;;100;100
13362;809;1.3.11.5.3.2.7;7;Executar limpeza mecanica  na roda para montagem do novo segmento;;100;100
13363;810;1.3.11.5.3.2.8;7;preparação para içamento do segmento;;100;100
13364;811;1.3.11.5.3.2.9;7;Fazer içamento do segmento e fazer pré-montagem no tambor da roda elevadora va Tarefa>;;100;100
13365;812;1.3.11.5.3.2.10;7;Montar Parafusos de Fixação e Torquear (Verificar Folga de 0,3 mm entre o Segmento Novo e Antigo);;100;100
13366;813;1.3.11.5.3.2.11;7;Verificar Folga entre o Assentamento do Segmento e Tambor da Roda Fixa (0,0 a 0,2 mm);;100;100
13367;814;1.3.11.5.3.2.12;7;Abertura dos furos (LD e LE);;99,85;99,85
13368;815;1.3.11.5.3.2.12.1;8;Montar dispositivo e Reabrir 1° furo  ;;100;100
13369;816;1.3.11.5.3.2.12.2;8;Montar dispositivo e Reabrir 2° furo  ;;100;100
13370;817;1.3.11.5.3.2.12.3;8;Montar dispositivo e Reabrir 3° furo  ;;100;100
13371;818;1.3.11.5.3.2.12.4;8;Limpeza das limalhas e do segmento dentado;;100;100
13372;819;1.3.11.5.3.2.13;7;Montagem das buchas elasticas e torque dos parafusos;;99,91;99,91
13373;820;1.3.11.5.3.2.13.1;8;Montagem da 1° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13374;821;1.3.11.5.3.2.13.2;8;Montagem da 2° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13375;822;1.3.11.5.3.2.13.3;8;Montagem da 3° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13376;823;1.3.11.5.3.2.13.4;8;Desbloqueiar e retirar Dispositivo de bloqueio mecanico para Travamento da Roda;;100;100
13377;824;1.3.11.5.3.2.13.5;8;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo segmento;;100;100
13378;825;1.3.11.5.3.2.13.6;8;Bloqueio chave A3;;100;100
13379;826;1.3.11.5.3.3;6; Substituição do 2º Segmento de 2 Dentes (LD e LE);;99,94;99,94
13380;827;1.3.11.5.3.3.1;7;Montar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;100
13381;828;1.3.11.5.3.3.2;7;Posicionar Talha Elétrica e Montar Dispositivo para Remoção do Segmento Dentado ;;100;100
13382;829;1.3.11.5.3.3.3;7;Verificar o GAP 0,3 mm Antes da Desmontagem do Segmento Existente;;100;100
13383;830;1.3.11.5.3.3.4;7;Cortar e Retirar Parafusos Guias e de Fixação;;100;100
13384;831;1.3.11.5.3.3.5;7;Montar Dispositivo e sacar as 03 Buchas Elásticas;;100;100
13385;832;1.3.11.5.3.3.6;7;Retirar Segmentos e Transportar para o Local de Descarte;;100;100
13386;833;1.3.11.5.3.3.7;7;Executar limpeza mecanica  na roda para montagem do novo segmento;;100;100
13387;834;1.3.11.5.3.3.8;7;Preparação para içamento do segmento;;100;100
13388;835;1.3.11.5.3.3.9;7;Fazer içamento do segmento e fazer pré-montagem no tambor da roda elevadora va Tarefa>;;100;100
13389;836;1.3.11.5.3.3.10;7;Montar Parafusos de Fixação e Torquear (Verificar Folga de 0,3 mm entre o Segmento Novo e Antigo);;100;100
13390;837;1.3.11.5.3.3.11;7;Verificar Folga entre o Assentamento do Segmento e Tambor da Roda Fixa (0,0 a 0,2 mm);;100;100
13391;838;1.3.11.5.3.3.12;7;Abertura dos furos (LD e LE);;99,94;99,94
13392;839;1.3.11.5.3.3.12.1;8;Montar dispositivo e Reabrir 1° furo  ;;100;100
13393;840;1.3.11.5.3.3.12.2;8;Montar dispositivo e Reabrir 2° furo  ;;100;100
13394;841;1.3.11.5.3.3.12.3;8;Montar dispositivo e Reabrir 3° furo  ;;100;100
13395;842;1.3.11.5.3.3.12.4;8;Limpeza das limalhas e do segmento dentado;;100;100
13396;843;1.3.11.5.3.3.13;7;Montagem das buchas elasticas e torque dos parafusos;;99,95;99,95
13397;844;1.3.11.5.3.3.13.1;8;Montagem da 1° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13398;845;1.3.11.5.3.3.13.2;8;Montagem da 2° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13399;846;1.3.11.5.3.3.13.3;8;Montagem da 3° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13400;847;1.3.11.5.3.3.13.4;8;Desbloqueiar e retirar Dispositivo de bloqueio mecanico para Travamento da Roda;;100;100
13401;848;1.3.11.5.3.3.13.5;8;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo segmento;;100;100
13402;849;1.3.11.5.3.3.13.6;8;Bloqueio chave A3;;100;100
13403;850;1.3.11.5.3.4;6; Substituição do 3º Segmento de 2 Dentes (LD e LE);;99,83;99,83
13404;851;1.3.11.5.3.4.1;7;Montar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;100
13405;852;1.3.11.5.3.4.2;7;Posicionar Talha Elétrica e Montar Dispositivo para Remoção do Segmento Dentado ;;100;100
13406;853;1.3.11.5.3.4.3;7;Verificar o GAP 0,3 mm Antes da Desmontagem do Segmento Existente;;100;100
13407;854;1.3.11.5.3.4.4;7;Cortar e Retirar Parafusos Guias e de Fixação;;100;100
13408;855;1.3.11.5.3.4.5;7;Montar Dispositivo e sacar as 03 Buchas Elásticas;;100;100
13409;856;1.3.11.5.3.4.6;7;Retirar Segmentos e Transportar para o Local de Descarte;;100;100
13410;857;1.3.11.5.3.4.7;7;Executar limpeza mecanica  na roda para montagem do novo segmento;;100;100
13411;858;1.3.11.5.3.4.8;7;Preparação para içamento do segmento;;100;100
13412;859;1.3.11.5.3.4.9;7;Fazer içamento do segmento e fazer pré-montagem no tambor da roda elevadora va Tarefa>;;100;100
13413;860;1.3.11.5.3.4.10;7;Montar Parafusos de Fixação e Torquear (Verificar Folga de 0,3 mm entre o Segmento Novo e Antigo);;100;100
13414;861;1.3.11.5.3.4.11;7;Verificar Folga entre o Assentamento do Segmento e Tambor da Roda Fixa (0,0 a 0,2 mm);;100;100
13415;862;1.3.11.5.3.4.12;7;Abertura dos furos (LD e LE);;100;100
13416;863;1.3.11.5.3.4.12.1;8;Montar dispositivo e Reabrir 1° furo  ;;100;100
13417;864;1.3.11.5.3.4.12.2;8;Montar dispositivo e Reabrir 2° furo  ;;100;100
13418;865;1.3.11.5.3.4.12.3;8;Montar dispositivo e Reabrir 3° furo  ;;100;100
13419;866;1.3.11.5.3.4.12.4;8;Limpeza das limalhas e do segmento dentado;;100;100
13420;867;1.3.11.5.3.4.13;7;Montagem das buchas elasticas e torque dos parafusos;;99,67;99,67
13421;868;1.3.11.5.3.4.13.1;8;Montagem da 1° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13422;869;1.3.11.5.3.4.13.2;8;Montagem da 2° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13423;870;1.3.11.5.3.4.13.3;8;Montagem da 3° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;100
13424;871;1.3.11.5.3.4.13.4;8;Desbloqueiar e retirar Dispositivo de bloqueio mecanico para Travamento da Roda;;100;100
13425;872;1.3.11.5.3.4.13.5;8;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo segmento;;100;100
13426;873;1.3.11.5.3.4.13.6;8;Bloqueio chave A3;;100;100
13427;874;1.3.11.5.3.5;6; Substituição do 4º Segmento de 2 Dentes (LD e LE);;99,9;99,9
13428;875;1.3.11.5.3.5.1;7;Montar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;100
13429;876;1.3.11.5.3.5.2;7;Posicionar Talha Elétrica e Montar Dispositivo para Remoção do Segmento Dentado ;;100;100
13430;877;1.3.11.5.3.5.3;7;Verificar o GAP 0,3 mm Antes da Desmontagem do Segmento Existente;;100;100
